DELAE,2019 - II,ENG10019,SISTEMAS DE CONTROLE DIGITAIS,4,U,32,centro,Eletro,303,ALEXANDRE SANFELICE BAZANELLA
DELAE,2019 - II,ENG10019,SISTEMAS DE CONTROLE DIGITAIS,4,U,32,Qua,8:30,2,ALEXANDRE SANFELICE BAZANELLA
DELAE,2019 - II,ENG10019,SISTEMAS DE CONTROLE DIGITAIS,4,U,32,centro,Eletro,303,ALEXANDRE SANFELICE BAZANELLA
DELAE,2019 - II,ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,36,Ter,8:30,2,JOAO MANOEL GOMES DA SILVA JUNIOR
DELAE,2019 - II,ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,36,centro,Eletro,303,JOAO MANOEL GOMES DA SILVA JUNIOR
DELAE,2019 - II,ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,36,Qui,8:30,2,JOAO MANOEL GOMES DA SILVA JUNIOR
DELAE,2019 - II,ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,36,centro,Eletro,303,JOAO MANOEL GOMES DA SILVA JUNIOR
DELAE,2019 - II,ENG10039,SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,4,U,18,Seg,10:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2019 - II,ENG10039,SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,4,U,18,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2019 - II,ENG10039,SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,4,U,18,Qua,10:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2019 - II,ENG10039,SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,4,U,18,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,Seg,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,centro,Prédio Branco,054,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,Qua,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,centro,Prédio Branco,054,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,Sex,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,A,20,centro,Eletro,301,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,Seg,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,centro,Prédio Branco,054,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,Qua,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,centro,Prédio Branco,054,LUCIOLA CAMPESTRINI
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,Sex,10:30,2,THALES EXENBERGER BECKER
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,B,20,centro,Eletro,301,THALES EXENBERGER BECKER
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,Seg,16:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,centro,Prédio Branco,031,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,Qua,15:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,centro,Prédio Branco,031,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,Sex,13:30,2,THALES EXENBERGER BECKER
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,C,20,centro,Eletro,301,THALES EXENBERGER BECKER
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,Seg,16:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,centro,Prédio Branco,031,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,Qua,15:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,centro,Prédio Branco,031,AURÉLIO TERGOLINA SALTON
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,Sex,15:30,2,THALES EXENBERGER BECKER
DELAE,2019 - II,ENG10017,SISTEMAS E SINAIS,6,D,20,centro,Eletro,301,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,Ter,8:30,2,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,centro,Prédio Branco,051,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,Qui,8:30,2,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,centro,Prédio Branco,051,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10006,ANÁLISE DE SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,21,Ter,8:30,2,ROBERTO CHOUHY LEBORGNE
DELAE,2020 - I,ENG10006,ANÁLISE DE SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,21,centro,Eletro,305,ROBERTO CHOUHY LEBORGNE
DELAE,2020 - I,ENG10006,ANÁLISE DE SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,21,Qui,8:30,2,ROBERTO CHOUHY LEBORGNE
DELAE,2020 - I,ENG10006,ANÁLISE DE SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,21,centro,Eletro,305,ROBERTO CHOUHY LEBORGNE
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,45,Seg,15:30,2,MARIANA RESENER
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,45,centro,Prédio Branco,033,MARIANA RESENER
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,45,Qua,15:30,2,MARIANA RESENER
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,45,centro,Prédio Branco,033,MARIANA RESENER
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,45,Ter,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,45,centro,Eletro,304,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,45,Qui,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,45,centro,Eletro,304,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,43,Ter,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,43,centro,Eletro,304,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,43,Qui,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,43,centro,Eletro,304,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,44,Seg,13:30,2,VALNER JOAO BRUSAMARELLO
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,44,centro,Eletro,306,VALNER JOAO BRUSAMARELLO
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,44,Qua,13:30,2,VALNER JOAO BRUSAMARELLO
DELAE,2020 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,44,centro,Eletro,306,VALNER JOAO BRUSAMARELLO
DELAE,2020 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,20,Ter,17:30,2,WALTER FETTER LAGES
DELAE,2020 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,20,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2020 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,20,Qui,17:30,2,WALTER FETTER LAGES
DELAE,2020 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,20,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2020 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Seg,16:30,2,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,centro,Eng. nova,undef,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Qua,16:30,2,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,centro,Eng. nova,undef,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,45,Seg,10:30,2,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,45,centro,Eletro,306,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,45,Qua,10:30,2,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,45,centro,Eletro,306,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,15,Ter,13:30,2,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,15,centro,Eletro,303,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,15,Qua,10:30,2,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,15,centro,Eletro,200,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,15,Ter,13:30,2,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,15,centro,Eletro,303,MARCELO GOTZ
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,15,Qua,13:30,2,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,15,centro,Eletro,200,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10047,FUNDAMENTOS DE MÁQUINAS ELÉTRICAS,4,U,15,Ter,10:30,2,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10047,FUNDAMENTOS DE MÁQUINAS ELÉTRICAS,4,U,15,centro,Eletro,305,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10047,FUNDAMENTOS DE MÁQUINAS ELÉTRICAS,4,U,15,Qui,10:30,2,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10047,FUNDAMENTOS DE MÁQUINAS ELÉTRICAS,4,U,15,centro,Eletro,305,LUÍS ALBERTO PEREIRA
DELAE,2020 - I,ENG10031,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,13,Ter,15:30,2,RENATO VENTURA BAYAN HENRIQUES
DELAE,2020 - I,ENG10031,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,13,undef,undef,undef,RENATO VENTURA BAYAN HENRIQUES
DELAE,2020 - I,ENG10032,MICROCONTROLADORES,2,A,18,Qua,8:30,2,WALTER FETTER LAGES
DELAE,2020 - I,ENG10032,MICROCONTROLADORES,2,A,18,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2020 - I,ENG10032,MICROCONTROLADORES,2,B,18,Qua,15:30,2,WALTER FETTER LAGES
DELAE,2020 - I,ENG10032,MICROCONTROLADORES,2,B,18,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2020 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,Ter,10:30,2,SERGIO LUIS HAFFNER
DELAE,2020 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,centro,Eletro,301,SERGIO LUIS HAFFNER
DELAE,2020 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,Qui,10:30,2,SERGIO LUIS HAFFNER
DELAE,2020 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,centro,Eletro,301,SERGIO LUIS HAFFNER
DELAE,2020 - I,ENG10046,PRINCÍPIOS DE ELETRÔNICA DE POTÊNCIA,2,U,45,Qui,13:30,2,MARIANA RESENER
DELAE,2020 - I,ENG10046,PRINCÍPIOS DE ELETRÔNICA DE POTÊNCIA,2,U,45,centro,Prédio Branco,033,MARIANA RESENER
DELAE,2020 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,16,Seg,8:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,16,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,16,Qua,8:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,U,16,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,A,16,Ter,13:30,2,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,A,16,centro,Eletro,301,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,A,16,Qui,13:30,2,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,A,16,centro,Eletro,301,ALCEU HEINKE FRIGERI
DELAE,2020 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,30,Seg,8:30,2,ALEXANDRE SANFELICE BAZANELLA
DELAE,2020 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,30,centro,Eletro,303,ALEXANDRE SANFELICE BAZANELLA
DELAE,2020 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,30,Qua,8:30,2,ALEXANDRE SANFELICE BAZANELLA
DELAE,2020 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,30,centro,Eletro,303,ALEXANDRE SANFELICE BAZANELLA
DELAE,2020 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,24,Seg,10:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,24,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,24,Qua,10:30,2,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,24,centro,Eletro,305,FLAVIO ANTONIO BECON LEMOS
DELAE,2020 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,49,Ter,8:30,2,MARCELO GOTZ
DELAE,2020 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,49,centro,Prédio Branco,063,MARCELO GOTZ
DELAE,2020 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,49,Qui,8:30,2,MARCELO GOTZ
DELAE,2020 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,49,centro,Prédio Branco,063,MARCELO GOTZ
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,Ter,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,centro,Prédio Branco,052,LUCIOLA CAMPESTRINI
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,Qui,8:30,2,LUCIOLA CAMPESTRINI
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,centro,Prédio Branco,052,LUCIOLA CAMPESTRINI
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,Sex,10:30,2,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,A3,45,centro,Prédio Branco,053,THALES EXENBERGER BECKER
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,Seg,16:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,centro,Prédio Branco,041,AURÉLIO TERGOLINA SALTON
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,Qua,15:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,centro,Prédio Branco,041,AURÉLIO TERGOLINA SALTON
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,Sex,13:30,2,AURÉLIO TERGOLINA SALTON
DELAE,2020 - I,ENG10017,SISTEMAS E SINAIS,6,D3,47,centro,Prédio Branco,0021,AURÉLIO TERGOLINA SALTON
DELAE,2022 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,Ter,15:30,2,LUÍS ALBERTO PEREIRA
DELAE,2022 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,centro,Prédio Branco,051,LUÍS ALBERTO PEREIRA
DELAE,2022 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,Qui,15:30,2,LUÍS ALBERTO PEREIRA
DELAE,2022 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,centro,Prédio Branco,051,LUÍS ALBERTO PEREIRA
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,55,Seg,15:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,55,centro,Prédio Branco,033,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,55,Qua,15:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,55,centro,Prédio Branco,033,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,55,Ter,15:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,55,centro,Prédio Branco,066,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,55,Qui,15:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,55,centro,Prédio Branco,066,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,Ter,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,centro,Prédio Branco,054,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,Qui,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,centro,Prédio Branco,054,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,Ter,17:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,undef,undef,undef,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,Qui,17:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,undef,undef,undef,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,Seg,13:30,2,VALNER JOAO BRUSAMARELLO
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,centro,Eletro,303,VALNER JOAO BRUSAMARELLO
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,Qua,13:30,2,VALNER JOAO BRUSAMARELLO
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,centro,Eletro,303,VALNER JOAO BRUSAMARELLO
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,Ter,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,centro,Eletro,200,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,Qui,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,centro,Eletro,200,TRISTAO JULIO GARCIA DOS SANTOS
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,Ter,17:30,2,WALTER FETTER LAGES
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,Qui,17:30,2,WALTER FETTER LAGES
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,centro,Eletro,301,WALTER FETTER LAGES
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Ter,10:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,centro,Prédio Branco,063,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Qui,10:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,centro,Prédio Branco,063,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,Seg,10:30,2,ALCEU HEINKE FRIGERI
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,centro,Eletro,306,ALCEU HEINKE FRIGERI
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,Qua,10:30,2,ALCEU HEINKE FRIGERI
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,centro,Eletro,306,ALCEU HEINKE FRIGERI
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,Seg,17:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,centro,Eletro,303,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,Qua,17:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,centro,Eletro,303,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,Ter,13:30,2,MARCELO GOTZ
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,centro,Eletro,303,MARCELO GOTZ
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,Qua,10:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,centro,Eletro,200,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,Ter,13:30,2,MARCELO GOTZ
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,centro,Eletro,303,MARCELO GOTZ
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,Qua,13:30,2,MARCELO GOTZ
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,centro,Eletro,200,MARCELO GOTZ
DELAE,2022 - I,ENG10031,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,35,Ter,15:30,2,RENATO VENTURA BAYAN HENRIQUES
DELAE,2022 - I,ENG10031,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,35,undef,undef,undef,RENATO VENTURA BAYAN HENRIQUES
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A,12,Seg,13:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A,12,centro,Eletro,200,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A1,12,Sex,8:30,2,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A1,12,centro,Eletro,200,MAURÍCIO CAGLIARI TOSIN
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,B,14,Ter,13:30,2,BIBIANA MAITÊ PETRY FERRAZ
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,B,14,centro,Eletro,200,BIBIANA MAITÊ PETRY FERRAZ
